date,tweet_body
2022-12-11 15:38:21+00:00,"b'RT @JuddLegum: Musk encouraged everyone to vote Republican in the midterms, endorsed Ron DeSantis for president in 2024, and has repeatedly\xe2\x80\xa6'"
2022-12-11 15:38:19+00:00,"b'RT @joncoopertweets: EXCELLENT: A Miami judge has just TOSSED Gov. Ron DeSantis\xe2\x80\x99 voter fraud case, the third case to fall apart since the g\xe2\x80\xa6'"
2022-12-11 15:38:13+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:38:08+00:00,"b""RT @BlackKnight10k: A pedophile groomer who was close to Ron Desantis ends up dead right as he's becoming the frontrunner to challenge Trum\xe2\x80\xa6"""
2022-12-11 15:38:06+00:00,"b""RT @thebradfordfile: Twitter should have listened to Rand Paul, Ron DeSantis, and Joe Rogan during covid. They pushed Fauci's lies instead."""
2022-12-11 15:38:06+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:38:03+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:38:00+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:37:59+00:00,"b""RT @thebradfordfile: Twitter should have listened to Rand Paul, Ron DeSantis, and Joe Rogan during covid. They pushed Fauci's lies instead."""
2022-12-11 15:37:58+00:00,"b'RT @joncoopertweets: EXCELLENT: A Miami judge has just TOSSED Gov. Ron DeSantis\xe2\x80\x99 voter fraud case, the third case to fall apart since the g\xe2\x80\xa6'"
2022-12-11 15:37:57+00:00,"b""RT @BlackKnight10k: A pedophile groomer who was close to Ron Desantis ends up dead right as he's becoming the frontrunner to challenge Trum\xe2\x80\xa6"""
2022-12-11 15:37:57+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:37:56+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:37:55+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:37:55+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:37:51+00:00,"b""RT @BlackKnight10k: A pedophile groomer who was close to Ron Desantis ends up dead right as he's becoming the frontrunner to challenge Trum\xe2\x80\xa6"""
2022-12-11 15:37:51+00:00,b'RT @oikawa_yukihisa: \xe3\x83\x87\xe3\x82\xb5\xe3\x83\xb3\xe3\x83\x86\xe3\x82\xa3\xe3\x82\xb9\xe5\xb7\x9e\xe7\x9f\xa5\xe4\xba\x8b\xe3\x81\x8c\xe5\x9b\x9e\xe6\x83\xb3\xe9\x8c\xb2\xe3\x82\x92\xe5\x87\xba\xe7\x89\x88\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82\xe5\xa4\xa7\xe7\x89\xa9\xe6\x94\xbf\xe6\xb2\xbb\xe5\xae\xb6\xe3\x81\x8c\xe5\x9b\x9e\xe6\x83\xb3\xe9\x8c\xb2\xe3\x82\x92\xe5\x87\xba\xe3\x81\x99\xe6\x99\x82\xe3\x81\xaf\xe5\xa4\xa7\xe7\xb5\xb1\xe9\xa0\x98\xe9\x81\xb8\xe3\x81\xab\xe5\x87\xba\xe3\x82\x8b\xe6\x99\x82\xe3\x81\xa0\xe3\x80\x82\xe3\x81\x9d\xe3\x81\xae\xe5\x87\xba\xe7\x89\x88\xe7\xa4\xbe\xe3\x81\x8c\xe5\xa4\xa7\xe6\x89\x8b\xe3\x83\x8f\xe3\x83\xbc\xe3\x83\x91\xe3\x83\xbc\xe3\x82\xb3\xe3\x83\xaa\xe3\x83\xb3\xe3\x82\xba\xe3\x80\x82WSJ\xe3\x82\x84NY\xe3\x83\x9d\xe3\x82\xb9\xe3\x83\x88\xe3\x82\x92\xe6\x8c\x81\xe3\x81\xa4\xe3\x83\xab\xe3\x83\x91\xe3\x83\xbc\xe3\x83\x88\xe3\x83\xbb\xe3\x83\x9e\xe3\x83\xbc\xe3\x83\x89\xe3\x83\x83\xe3\x82\xaf\xe3\x81\xae\xe5\x87\xba\xe7\x89\x88\xe7\xa4\xbe\xe3\x81\xa0\xe3\x80\x82\xe3\x83\x9e\xe3\x83\xbc\xe3\x83\x89\xe3\x83\x83\xe3\x82\xaf\xe3\x81\xaf\xe6\x97\xa2\xe3\x81\xab2024\xe5\xb9\xb4\xe5\xa4\xa7\xe7\xb5\xb1\xe9\xa0\x98\xe9\x81\xb8\xe3\x81\xa7\xe3\x83\x88\xe3\x83\xa9\xe3\x83\xb3\xe3\x83\x97\xe3\x82\x92\xe6\x94\xaf\xe6\x8f\xb4\xe3\x81\x97\xe3\x81\xaa\xe3\x81\x84\xe3\x81\xa8\xe8\xa1\xa8\xe2\x80\xa6'
2022-12-11 15:37:47+00:00,"b'RT @JuddLegum: Musk encouraged everyone to vote Republican in the midterms, endorsed Ron DeSantis for president in 2024, and has repeatedly\xe2\x80\xa6'"
2022-12-11 15:37:46+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:37:42+00:00,"b'RT @ScottHoertz2: @antifaoperative Florida GOP politics is a cesspool of criminality and corruption. Rick Scott - Medicare fraud, Matt Gaet\xe2\x80\xa6'"
2022-12-11 15:37:36+00:00,"b""RT @BlackKnight10k: A pedophile groomer who was close to Ron Desantis ends up dead right as he's becoming the frontrunner to challenge Trum\xe2\x80\xa6"""
2022-12-11 15:37:35+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:37:33+00:00,"b""RT @atrupar: MUSK: libs have the woke mind virus\nNYT ...\nMUSK: I'm literally urging you to vote Republican\nNYT ...\nMUSK: *high-fives every\xe2\x80\xa6"""
2022-12-11 15:37:31+00:00,"b""RT @BlackKnight10k: Did you know Ron DeSantis was hanging out with pedophiles? The media won't cover that."""
2022-12-11 15:37:30+00:00,"b""RT @BlackKnight10k: Did you know Ron DeSantis was hanging out with pedophiles? The media won't cover that."""
2022-12-11 15:37:28+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:37:27+00:00,"b'RT @JuddLegum: Musk encouraged everyone to vote Republican in the midterms, endorsed Ron DeSantis for president in 2024, and has repeatedly\xe2\x80\xa6'"
2022-12-11 15:37:24+00:00,b'RT @gummibear737: Ron DeSantis is a generational political talent\n\nTurning purple Florida into a solid red state in 4 years is remarkable\xe2\x80\xa6'
2022-12-11 15:37:22+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:37:22+00:00,"b""RT @thebradfordfile: Twitter should have listened to Rand Paul, Ron DeSantis, and Joe Rogan during covid. They pushed Fauci's lies instead."""
2022-12-11 15:37:13+00:00,"b""RT @BlackKnight10k: Did you know Ron DeSantis was hanging out with pedophiles? The media won't cover that."""
2022-12-11 15:37:12+00:00,b'RT @iker6d2: Recorr\xc3\xad el Estado de Florida y habl\xc3\xa9 con decenas de aliados y rivales para dibujar el perfil del hombre al que se\xc3\xb1alan como el\xe2\x80\xa6'
2022-12-11 15:37:10+00:00,"b""RT @BlackKnight10k: A pedophile groomer who was close to Ron Desantis ends up dead right as he's becoming the frontrunner to challenge Trum\xe2\x80\xa6"""
2022-12-11 15:37:10+00:00,"b""RT @BlackKnight10k: A pedophile groomer who was close to Ron Desantis ends up dead right as he's becoming the frontrunner to challenge Trum\xe2\x80\xa6"""
2022-12-11 15:37:09+00:00,b'RT @LadyBleach: @BlackKnight10k Especially given Desantis weirdly partied with students https://t.co/rmNC269tPK'
2022-12-11 15:37:07+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:37:03+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:37:01+00:00,"b""RT @smc429: You simply can't have Clarence Thomas dining with Ron DeSantis and deciding the future of ALL Americans.\nIt's a massive conflic\xe2\x80\xa6"""
2022-12-11 15:37:00+00:00,"b'RT @PaulRudnickNY: 25-year-old Florida Rep. Maxwell Frost is inspiring: after he confronted Ron DeSantis about gun violence, DeSantis sneer\xe2\x80\xa6'"
2022-12-11 15:36:50+00:00,"b""RT @thebradfordfile: Twitter should have listened to Rand Paul, Ron DeSantis, and Joe Rogan during covid. They pushed Fauci's lies instead."""
2022-12-11 15:36:50+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:36:49+00:00,"b""RT @thebradfordfile: Twitter should have listened to Rand Paul, Ron DeSantis, and Joe Rogan during covid. They pushed Fauci's lies instead."""
2022-12-11 15:36:45+00:00,b'@kylegriffin1 I like how you throw \xe2\x80\x9cand endorsed Ron DeSantis\xe2\x80\x9d as if that is some evil thing \xf0\x9f\xa4\xa3'
2022-12-11 15:36:45+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:36:44+00:00,"b""RT @BlackKnight10k: Did you know Ron DeSantis was hanging out with pedophiles? The media won't cover that."""
2022-12-11 15:36:44+00:00,b'RT @yongbuyanqi009: \xe4\xbb\x8a\xe6\x99\x9a\xe5\xb7\xb2\xe5\xb0\x87\xe6\x9d\x8e\xe5\xba\xb7\xe5\xa4\xa2\xe8\xa2\xab\xe8\xad\xa6\xe5\xaf\x9f\xe8\xbc\xaa\xe5\xa5\xb8\xe7\x9a\x84\xe8\xad\xa6\xe5\xaf\x9f\xe8\x87\xaa\xe5\xb7\xb1\xe7\x9a\x84\xe5\xb8\x96\xe6\x88\xaa\xe5\xb1\x8f\xe7\x99\xbc\xe7\xb5\xa6\xe4\xba\x86\xe4\xbd\xa9\xe7\xbe\x85\xe8\xa5\xbfNancy Pelosi\xef\xbc\x8c\xe9\xa6\xac\xe6\x96\xaf\xe5\x85\x8bElon Musk\xef\xbc\x8c\xe4\xbd\x9b\xe7\xbe\x85\xe9\x87\x8c\xe9\x81\x94\xe5\xb7\x9e\xe9\x95\xb7Ron DeSantis\xef\xbc\x8c\xe9\x87\x8d\xe9\x87\x8f\xe7\xb4\x9a\xe5\x8f\x83\xe8\xad\xb0\xe5\x93\xa1\xe6\xb3\xb0\xe5\xbe\xb7-\xe5\x85\x8b\xe9\xad\xaf\xe5\x85\xb9Ted Cruz\xef\xbc\x8c\xe9\xa6\xac\xe5\x85\x8b-\xe7\x9b\xa7\xe6\xaf\x94\xe5\xa5\xa7Marco Rubio\xe5\x92\x8c\xe8\x98\xad\xe5\xbe\xb7-\xe4\xbf\x9d\xe7\xbe\x85Ran\xe2\x80\xa6'
2022-12-11 15:36:44+00:00,"b""RT @smc429: You simply can't have Clarence Thomas dining with Ron DeSantis and deciding the future of ALL Americans.\nIt's a massive conflic\xe2\x80\xa6"""
2022-12-11 15:36:37+00:00,b'RT @TheRickyDavila: One would assume Florida GQP donor and longtime close ally of fascist Ron DeSantis named Kent Stermon who\xe2\x80\x99s under inves\xe2\x80\xa6'
2022-12-11 15:36:36+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:36:35+00:00,"b""RT @TheDailyShow: LEAKED: In-flight safety video from Ron DeSantis's plane of migrants https://t.co/ogzDuhsfRe"""
2022-12-11 15:36:35+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:36:33+00:00,b'RT @NEWSMAX: POLL: Florida Gov. Ron DeSantis leads former President Donald Trump in GOP battle to secure 2024 nomination. https://t.co/vLzF\xe2\x80\xa6'
2022-12-11 15:36:27+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:36:27+00:00,"b""RT @thebradfordfile: Twitter should have listened to Rand Paul, Ron DeSantis, and Joe Rogan during covid. They pushed Fauci's lies instead."""
2022-12-11 15:36:26+00:00,"b'RT @PaulRudnickNY: 25-year-old Florida Rep. Maxwell Frost is inspiring: after he confronted Ron DeSantis about gun violence, DeSantis sneer\xe2\x80\xa6'"
2022-12-11 15:36:26+00:00,"b'RT @SureReality: @amys_here @TeresaCCarter2 Stermon is the chief operating officer of Total Military Management, a company that contracts w\xe2\x80\xa6'"
2022-12-11 15:36:26+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:36:20+00:00,"b'RT @stevebenen: When Ron DeSantis announced arrests from his dubious election crimes office, he seemed quite pleased with himself. Four mon\xe2\x80\xa6'"
2022-12-11 15:36:19+00:00,"b""RT @thebradfordfile: Twitter should have listened to Rand Paul, Ron DeSantis, and Joe Rogan during covid. They pushed Fauci's lies instead."""
2022-12-11 15:36:18+00:00,"b""RT @thebradfordfile: Twitter should have listened to Rand Paul, Ron DeSantis, and Joe Rogan during covid. They pushed Fauci's lies instead."""
2022-12-11 15:36:16+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:35:54+00:00,"b""RT @thebradfordfile: Twitter should have listened to Rand Paul, Ron DeSantis, and Joe Rogan during covid. They pushed Fauci's lies instead."""
2022-12-11 15:35:52+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:35:42+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:35:42+00:00,b'RT @tomaskenn: BREAKING: Documents show Ron DeSantis is weaponizing the FL Dept of Law Enforcement to surveil and intimidate me and activis\xe2\x80\xa6'
2022-12-11 15:35:42+00:00,"b""RT @thebradfordfile: Twitter should have listened to Rand Paul, Ron DeSantis, and Joe Rogan during covid. They pushed Fauci's lies instead."""
2022-12-11 15:35:40+00:00,"b""RT @thebradfordfile: Twitter should have listened to Rand Paul, Ron DeSantis, and Joe Rogan during covid. They pushed Fauci's lies instead."""
2022-12-11 15:35:40+00:00,"b'RT @JuddLegum: Musk encouraged everyone to vote Republican in the midterms, endorsed Ron DeSantis for president in 2024, and has repeatedly\xe2\x80\xa6'"
2022-12-11 15:35:38+00:00,"b'RT @JuddLegum: Musk encouraged everyone to vote Republican in the midterms, endorsed Ron DeSantis for president in 2024, and has repeatedly\xe2\x80\xa6'"
2022-12-11 15:35:38+00:00,b'@camarda_dawn @RunRabbitRun123 @rollthatagain @TomB724 @unhappytwituser @KellyScaletta @WormeysPhotos @elonmusk\xe2\x80\xa6 https://t.co/Iqs7A6XBb9'
2022-12-11 15:35:37+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:35:37+00:00,b'RT @oikawa_yukihisa: \xe3\x83\x87\xe3\x82\xb5\xe3\x83\xb3\xe3\x83\x86\xe3\x82\xa3\xe3\x82\xb9\xe5\xb7\x9e\xe7\x9f\xa5\xe4\xba\x8b\xe3\x81\x8c\xe5\x9b\x9e\xe6\x83\xb3\xe9\x8c\xb2\xe3\x82\x92\xe5\x87\xba\xe7\x89\x88\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82\xe5\xa4\xa7\xe7\x89\xa9\xe6\x94\xbf\xe6\xb2\xbb\xe5\xae\xb6\xe3\x81\x8c\xe5\x9b\x9e\xe6\x83\xb3\xe9\x8c\xb2\xe3\x82\x92\xe5\x87\xba\xe3\x81\x99\xe6\x99\x82\xe3\x81\xaf\xe5\xa4\xa7\xe7\xb5\xb1\xe9\xa0\x98\xe9\x81\xb8\xe3\x81\xab\xe5\x87\xba\xe3\x82\x8b\xe6\x99\x82\xe3\x81\xa0\xe3\x80\x82\xe3\x81\x9d\xe3\x81\xae\xe5\x87\xba\xe7\x89\x88\xe7\xa4\xbe\xe3\x81\x8c\xe5\xa4\xa7\xe6\x89\x8b\xe3\x83\x8f\xe3\x83\xbc\xe3\x83\x91\xe3\x83\xbc\xe3\x82\xb3\xe3\x83\xaa\xe3\x83\xb3\xe3\x82\xba\xe3\x80\x82WSJ\xe3\x82\x84NY\xe3\x83\x9d\xe3\x82\xb9\xe3\x83\x88\xe3\x82\x92\xe6\x8c\x81\xe3\x81\xa4\xe3\x83\xab\xe3\x83\x91\xe3\x83\xbc\xe3\x83\x88\xe3\x83\xbb\xe3\x83\x9e\xe3\x83\xbc\xe3\x83\x89\xe3\x83\x83\xe3\x82\xaf\xe3\x81\xae\xe5\x87\xba\xe7\x89\x88\xe7\xa4\xbe\xe3\x81\xa0\xe3\x80\x82\xe3\x83\x9e\xe3\x83\xbc\xe3\x83\x89\xe3\x83\x83\xe3\x82\xaf\xe3\x81\xaf\xe6\x97\xa2\xe3\x81\xab2024\xe5\xb9\xb4\xe5\xa4\xa7\xe7\xb5\xb1\xe9\xa0\x98\xe9\x81\xb8\xe3\x81\xa7\xe3\x83\x88\xe3\x83\xa9\xe3\x83\xb3\xe3\x83\x97\xe3\x82\x92\xe6\x94\xaf\xe6\x8f\xb4\xe3\x81\x97\xe3\x81\xaa\xe3\x81\x84\xe3\x81\xa8\xe8\xa1\xa8\xe2\x80\xa6'
2022-12-11 15:35:33+00:00,"b""RT @BlackKnight10k: Did you know Ron DeSantis was hanging out with pedophiles? The media won't cover that."""
2022-12-11 15:35:32+00:00,"b'RT @JuddLegum: Musk encouraged everyone to vote Republican in the midterms, endorsed Ron DeSantis for president in 2024, and has repeatedly\xe2\x80\xa6'"
2022-12-11 15:35:29+00:00,"b'RT @JuddLegum: Musk encouraged everyone to vote Republican in the midterms, endorsed Ron DeSantis for president in 2024, and has repeatedly\xe2\x80\xa6'"
2022-12-11 15:35:24+00:00,"b'RT @DWUhlfelderLaw: \xe2\x80\x98""Kent was very influential, you wouldn\'t have Ron DeSantis as governor without Kent Stermon.\xe2\x80\x9d @AGGancarski'"
2022-12-11 15:35:18+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:35:17+00:00,"b""RT @BlackKnight10k: A pedophile groomer who was close to Ron Desantis ends up dead right as he's becoming the frontrunner to challenge Trum\xe2\x80\xa6"""
2022-12-11 15:35:16+00:00,b'RT @TrueVoice200: A vote for Ron DeSantis Carry would give him more authority.\n\nhttps://t.co/4q9JpW1NTA'
2022-12-11 15:35:16+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:35:15+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:35:15+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:35:15+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:35:14+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:35:13+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:35:12+00:00,"b""RT @BlackKnight10k: Did you know Ron DeSantis was hanging out with pedophiles? The media won't cover that."""
2022-12-11 15:35:09+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:35:09+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:35:08+00:00,b'RT @Ultra_Maga45: @LivethLifeULove @easternair355 A lot of money is being committed by the Globalists. It looks as though DeSantis is going\xe2\x80\xa6'
2022-12-11 15:35:06+00:00,"b""RT @BlackKnight10k: A pedophile groomer who was close to Ron Desantis ends up dead right as he's becoming the frontrunner to challenge Trum\xe2\x80\xa6"""
2022-12-11 15:35:03+00:00,"b'RT @DWUhlfelderLaw: Kent Stermon, aka Ron DeSantis\xe2\x80\x99 bestie, killed himself on Thursday. He was under criminal investigation for sex crimes'"
2022-12-11 15:35:03+00:00,b'@NEWSMAX I am a Florida resident and our governor Ron DeSantis is a good governor but he would make a great vice pr\xe2\x80\xa6 https://t.co/73BLblFmN9'
2022-12-11 15:35:00+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:34:57+00:00,"b""RT @thebradfordfile: Twitter should have listened to Rand Paul, Ron DeSantis, and Joe Rogan during covid. They pushed Fauci's lies instead."""
2022-12-11 15:34:56+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:34:48+00:00,"b""RT @BlackKnight10k: A pedophile groomer who was close to Ron Desantis ends up dead right as he's becoming the frontrunner to challenge Trum\xe2\x80\xa6"""
2022-12-11 15:34:47+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:34:38+00:00,"b'@kylegriffin1 Paul Pelosi ""disinfo"" was actually fact, Ron DeSantis is not so inherently bad that merely being asso\xe2\x80\xa6 https://t.co/qrAivViGJP'"
2022-12-11 15:34:36+00:00,"b'RT @stevebenen: When Ron DeSantis announced arrests from his dubious election crimes office, he seemed quite pleased with himself. Four mon\xe2\x80\xa6'"
2022-12-11 15:34:33+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:34:32+00:00,"b""@catturd2 OMG he endorsed Ron Desantis and didn't use proper pronouns!  He must be permanently suspended!"""
2022-12-11 15:34:28+00:00,"b""RT @BlackKnight10k: Did you know Ron DeSantis was hanging out with pedophiles? The media won't cover that."""
2022-12-11 15:34:28+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:34:27+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:34:26+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:34:18+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:34:10+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:34:07+00:00,"b""RT @BlackKnight10k: A pedophile groomer who was close to Ron Desantis ends up dead right as he's becoming the frontrunner to challenge Trum\xe2\x80\xa6"""
2022-12-11 15:34:04+00:00,b'@kylegriffin1 \xe2\x80\x9cEndorsed Ron desantis\xe2\x80\x9d. Oh.  So you can\xe2\x80\x99t endorse excellent governors now?'
2022-12-11 15:34:03+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:34:02+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:34:02+00:00,"b'RT @FLVoiceNews: Ron DeSantis: ""We are gonna work to hold these manufacturers accountable for this mRNA because they said there was no side\xe2\x80\xa6'"
2022-12-11 15:33:57+00:00,"b""RT @BlackKnight10k: A pedophile groomer who was close to Ron Desantis ends up dead right as he's becoming the frontrunner to challenge Trum\xe2\x80\xa6"""
2022-12-11 15:33:53+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:33:50+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:33:48+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:33:47+00:00,b'RT @DashDobrofsky: Ron DeSantis sent teachers to \xe2\x80\x9cCivics Training\xe2\x80\x9d camps in Florida where they learned how to \xe2\x80\x9cproperly teach\xe2\x80\x9d about slaver\xe2\x80\xa6'
2022-12-11 15:33:45+00:00,"b""RT @BlackKnight10k: A pedophile groomer who was close to Ron Desantis ends up dead right as he's becoming the frontrunner to challenge Trum\xe2\x80\xa6"""
2022-12-11 15:33:43+00:00,"b'RT @JuddLegum: Musk encouraged everyone to vote Republican in the midterms, endorsed Ron DeSantis for president in 2024, and has repeatedly\xe2\x80\xa6'"
2022-12-11 15:33:39+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:33:39+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:33:38+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
2022-12-11 15:33:35+00:00,"b'RT @TheRealNews: ""Not only that, but he was present for beatings, present for force feedings and other forms of torture. As Mansoor describ\xe2\x80\xa6'"
2022-12-11 15:33:34+00:00,"b'RT @kylegriffin1: The man who shared disinformation about Paul Pelosi, allowed hate speech to flourish on his platform, and endorsed Ron De\xe2\x80\xa6'"
